"country","year","sex","age","suicide_100_population","gdp","generation"
"Puerto Rico",1990,"female","35-54 years",3.13,9552,"Silent"
"Puerto Rico",1990,"female","25-34 years",3.01,9552,"Boomers"
"Puerto Rico",1990,"female","15-24 years",1.58,9552,"Generation X"
"Puerto Rico",1990,"male","5-14 years",0.6,9552,"Generation X"
"Puerto Rico",1990,"female","5-14 years",0.31,9552,"Generation X"
"Puerto Rico",1990,"female","75+ years",0,9552,"G.I. Generation"
"Puerto Rico",1991,"male","75+ years",75.17,9974,"G.I. Generation"
"Puerto Rico",1991,"male","55-74 years",34.87,9974,"Silent"
"Puerto Rico",1991,"male","35-54 years",33.24,9974,"Boomers"
"Puerto Rico",1991,"male","25-34 years",16.1,9974,"Boomers"
"Puerto Rico",1991,"male","15-24 years",11.96,9974,"Generation X"
"Puerto Rico",1991,"female","35-54 years",4.01,9974,"Boomers"
"Puerto Rico",1991,"female","55-74 years",3.4,9974,"Silent"
"Puerto Rico",1991,"female","75+ years",2.82,9974,"G.I. Generation"
"Puerto Rico",1991,"female","25-34 years",2.3,9974,"Boomers"
"Puerto Rico",1991,"female","15-24 years",0.64,9974,"Generation X"
"Puerto Rico",1991,"male","5-14 years",0.3,9974,"Millenials"
"Puerto Rico",1991,"female","5-14 years",0,9974,"Millenials"
"Puerto Rico",1992,"male","75+ years",34.8,10533,"G.I. Generation"
"Puerto Rico",1992,"male","55-74 years",29.81,10533,"Silent"
"Puerto Rico",1992,"male","35-54 years",24.68,10533,"Boomers"
"Puerto Rico",1992,"male","25-34 years",24.03,10533,"Boomers"
"Puerto Rico",1992,"male","15-24 years",9.75,10533,"Generation X"
"Puerto Rico",1992,"female","55-74 years",3.86,10533,"Silent"
"Puerto Rico",1992,"female","35-54 years",3.3,10533,"Boomers"
"Puerto Rico",1992,"female","75+ years",2.42,10533,"G.I. Generation"
"Puerto Rico",1992,"female","15-24 years",1.59,10533,"Generation X"
"Puerto Rico",1992,"female","25-34 years",1.07,10533,"Boomers"
"Puerto Rico",1992,"female","5-14 years",0,10533,"Millenials"
"Puerto Rico",1992,"male","5-14 years",0,10533,"Millenials"
"Puerto Rico",1993,"male","75+ years",49.32,11146,"G.I. Generation"
"Puerto Rico",1993,"male","35-54 years",28.42,11146,"Boomers"
"Puerto Rico",1993,"male","25-34 years",27.53,11146,"Boomers"
"Puerto Rico",1993,"male","55-74 years",25.7,11146,"Silent"
"Puerto Rico",1993,"male","15-24 years",10.56,11146,"Generation X"
"Puerto Rico",1993,"female","35-54 years",3.42,11146,"Boomers"
"Puerto Rico",1993,"female","55-74 years",2.61,11146,"Silent"
"Puerto Rico",1993,"female","15-24 years",1.93,11146,"Generation X"
"Puerto Rico",1993,"female","25-34 years",1.44,11146,"Boomers"
"Puerto Rico",1993,"female","5-14 years",0.32,11146,"Millenials"
"Puerto Rico",1993,"female","75+ years",0,11146,"G.I. Generation"
"Puerto Rico",1993,"male","5-14 years",0,11146,"Millenials"
"Puerto Rico",1994,"male","75+ years",39.99,11871,"G.I. Generation"
"Puerto Rico",1994,"male","35-54 years",28.57,11871,"Boomers"
"Puerto Rico",1994,"male","55-74 years",27.6,11871,"Silent"
"Puerto Rico",1994,"male","25-34 years",27.26,11871,"Boomers"
"Puerto Rico",1994,"male","15-24 years",11.08,11871,"Generation X"
"Puerto Rico",1994,"female","35-54 years",3.76,11871,"Boomers"
"Puerto Rico",1994,"female","75+ years",2.23,11871,"G.I. Generation"
"Puerto Rico",1994,"female","55-74 years",2.17,11871,"Silent"
"Puerto Rico",1994,"female","15-24 years",1.6,11871,"Generation X"
"Puerto Rico",1994,"male","5-14 years",1.57,11871,"Millenials"
"Puerto Rico",1994,"female","25-34 years",1.45,11871,"Boomers"
"Puerto Rico",1994,"female","5-14 years",0,11871,"Millenials"
"Puerto Rico",1995,"male","75+ years",36.53,12636,"G.I. Generation"
"Puerto Rico",1995,"male","35-54 years",22.15,12636,"Boomers"
"Puerto Rico",1995,"male","25-34 years",20.16,12636,"Generation X"
"Puerto Rico",1995,"male","55-74 years",19.4,12636,"Silent"
"Puerto Rico",1995,"male","15-24 years",11.91,12636,"Generation X"
"Puerto Rico",1995,"female","55-74 years",3.51,12636,"Silent"
"Puerto Rico",1995,"female","35-54 years",2.66,12636,"Boomers"
"Puerto Rico",1995,"female","25-34 years",2.2,12636,"Generation X"
"Puerto Rico",1995,"female","15-24 years",1.27,12636,"Generation X"
"Puerto Rico",1995,"female","75+ years",1.08,12636,"G.I. Generation"
"Puerto Rico",1995,"female","5-14 years",0,12636,"Millenials"
"Puerto Rico",1995,"male","5-14 years",0,12636,"Millenials"
"Puerto Rico",1996,"male","75+ years",42.22,13328,"G.I. Generation"
"Puerto Rico",1996,"male","35-54 years",26.28,13328,"Boomers"
"Puerto Rico",1996,"male","25-34 years",24.7,13328,"Generation X"
"Puerto Rico",1996,"male","55-74 years",22.28,13328,"Silent"
"Puerto Rico",1996,"male","15-24 years",11.02,13328,"Generation X"
"Puerto Rico",1996,"female","75+ years",4.18,13328,"G.I. Generation"
"Puerto Rico",1996,"female","15-24 years",2.55,13328,"Generation X"
"Puerto Rico",1996,"female","55-74 years",2.41,13328,"Silent"
"Puerto Rico",1996,"female","35-54 years",2.02,13328,"Boomers"
"Puerto Rico",1996,"female","25-34 years",1.83,13328,"Generation X"
"Puerto Rico",1996,"male","5-14 years",0.32,13328,"Millenials"
"Puerto Rico",1996,"female","5-14 years",0,13328,"Millenials"
"Puerto Rico",1997,"male","35-54 years",24.53,14037,"Boomers"
"Puerto Rico",1997,"male","55-74 years",22.61,14037,"Silent"
"Puerto Rico",1997,"male","75+ years",21.16,14037,"G.I. Generation"
"Puerto Rico",1997,"male","25-34 years",14.16,14037,"Generation X"
"Puerto Rico",1997,"male","15-24 years",11.74,14037,"Generation X"
"Puerto Rico",1997,"female","35-54 years",2.38,14037,"Boomers"
"Puerto Rico",1997,"female","55-74 years",1.68,14037,"Silent"
"Puerto Rico",1997,"female","25-34 years",0.36,14037,"Generation X"
"Puerto Rico",1997,"male","5-14 years",0.32,14037,"Millenials"
"Puerto Rico",1997,"female","15-24 years",0.32,14037,"Generation X"
"Puerto Rico",1997,"female","5-14 years",0,14037,"Millenials"
"Puerto Rico",1997,"female","75+ years",0,14037,"G.I. Generation"
"Puerto Rico",1998,"male","75+ years",41.26,15610,"G.I. Generation"
"Puerto Rico",1998,"male","35-54 years",23.26,15610,"Boomers"
"Puerto Rico",1998,"male","25-34 years",21.4,15610,"Generation X"
"Puerto Rico",1998,"male","55-74 years",21.34,15610,"Silent"
"Puerto Rico",1998,"male","15-24 years",13.43,15610,"Generation X"
"Puerto Rico",1998,"female","55-74 years",2.62,15610,"Silent"
"Puerto Rico",1998,"female","15-24 years",2.58,15610,"Generation X"
"Puerto Rico",1998,"female","35-54 years",2.15,15610,"Boomers"
"Puerto Rico",1998,"female","25-34 years",1.09,15610,"Generation X"
"Puerto Rico",1998,"female","75+ years",0.98,15610,"G.I. Generation"
"Puerto Rico",1998,"male","5-14 years",0.96,15610,"Millenials"
"Puerto Rico",1998,"female","5-14 years",0,15610,"Millenials"
"Puerto Rico",1999,"male","75+ years",36.68,16560,"G.I. Generation"
"Puerto Rico",1999,"male","35-54 years",22.96,16560,"Boomers"
"Puerto Rico",1999,"male","55-74 years",20.47,16560,"Silent"
"Puerto Rico",1999,"male","25-34 years",18.56,16560,"Generation X"
"Puerto Rico",1999,"male","15-24 years",7.09,16560,"Generation X"
"Puerto Rico",1999,"female","55-74 years",3.52,16560,"Silent"
"Puerto Rico",1999,"female","75+ years",2.84,16560,"G.I. Generation"
"Puerto Rico",1999,"female","25-34 years",1.81,16560,"Generation X"
"Puerto Rico",1999,"female","35-54 years",1.74,16560,"Boomers"
"Puerto Rico",1999,"female","5-14 years",0.67,16560,"Millenials"
"Puerto Rico",1999,"female","15-24 years",0.65,16560,"Generation X"
"Puerto Rico",1999,"male","5-14 years",0.32,16560,"Millenials"
"Puerto Rico",2000,"male","35-54 years",28.04,17569,"Boomers"
"Puerto Rico",2000,"male","75+ years",23.73,17569,"G.I. Generation"
"Puerto Rico",2000,"male","55-74 years",21.1,17569,"Silent"
"Puerto Rico",2000,"male","25-34 years",16.61,17569,"Generation X"
"Puerto Rico",2000,"male","15-24 years",10.39,17569,"Generation X"
"Puerto Rico",2000,"female","25-34 years",2.91,17569,"Generation X"
"Puerto Rico",2000,"female","55-74 years",2.18,17569,"Silent"
"Puerto Rico",2000,"female","35-54 years",1.72,17569,"Boomers"
"Puerto Rico",2000,"female","75+ years",0.92,17569,"G.I. Generation"
"Puerto Rico",2000,"female","15-24 years",0.66,17569,"Generation X"
"Puerto Rico",2000,"female","5-14 years",0,17569,"Millenials"
"Puerto Rico",2000,"male","5-14 years",0,17569,"Millenials"
"Puerto Rico",2001,"male","75+ years",24.54,19649,"Silent"
"Puerto Rico",2001,"male","55-74 years",22.24,19649,"Silent"
"Puerto Rico",2001,"male","35-54 years",20.55,19649,"Boomers"
"Puerto Rico",2001,"male","25-34 years",15.74,19649,"Generation X"
"Puerto Rico",2001,"male","15-24 years",12.39,19649,"Millenials"
"Puerto Rico",2001,"female","35-54 years",2.87,19649,"Boomers"
"Puerto Rico",2001,"female","75+ years",2.69,19649,"Silent"
"Puerto Rico",2001,"female","55-74 years",2.45,19649,"Silent"
"Puerto Rico",2001,"female","25-34 years",1.45,19649,"Generation X"
"Puerto Rico",2001,"female","15-24 years",1.32,19649,"Millenials"
"Puerto Rico",2001,"male","5-14 years",0.65,19649,"Millenials"
"Puerto Rico",2001,"female","5-14 years",0,19649,"Millenials"
"Puerto Rico",2002,"male","75+ years",26.7,20325,"Silent"
"Puerto Rico",2002,"male","35-54 years",17.73,20325,"Boomers"
"Puerto Rico",2002,"male","55-74 years",16.91,20325,"Silent"
"Puerto Rico",2002,"male","25-34 years",14.15,20325,"Generation X"
"Puerto Rico",2002,"male","15-24 years",5.25,20325,"Millenials"
"Puerto Rico",2002,"female","25-34 years",3.26,20325,"Generation X"
"Puerto Rico",2002,"female","55-74 years",3.02,20325,"Silent"
"Puerto Rico",2002,"female","35-54 years",2.69,20325,"Boomers"
"Puerto Rico",2002,"female","75+ years",0.87,20325,"Silent"
"Puerto Rico",2002,"female","15-24 years",0.67,20325,"Millenials"
"Puerto Rico",2002,"female","5-14 years",0.34,20325,"Millenials"
"Puerto Rico",2002,"male","5-14 years",0,20325,"Millenials"
"Puerto Rico",2003,"male","75+ years",27.75,21264,"Silent"
"Puerto Rico",2003,"male","35-54 years",22.66,21264,"Boomers"
"Puerto Rico",2003,"male","55-74 years",18.16,21264,"Silent"
"Puerto Rico",2003,"male","15-24 years",11.24,21264,"Millenials"
"Puerto Rico",2003,"male","25-34 years",11.07,21264,"Generation X"
"Puerto Rico",2003,"female","35-54 years",2.12,21264,"Boomers"
"Puerto Rico",2003,"female","15-24 years",1.68,21264,"Millenials"
"Puerto Rico",2003,"female","25-34 years",1.09,21264,"Generation X"
"Puerto Rico",2003,"female","55-74 years",0.89,21264,"Silent"
"Puerto Rico",2003,"male","5-14 years",0.33,21264,"Millenials"
"Puerto Rico",2003,"female","5-14 years",0,21264,"Millenials"
"Puerto Rico",2003,"female","75+ years",0,21264,"Silent"
"Puerto Rico",2004,"male","75+ years",33.73,22874,"Silent"
"Puerto Rico",2004,"male","35-54 years",22.46,22874,"Boomers"
"Puerto Rico",2004,"male","25-34 years",18.71,22874,"Generation X"
"Puerto Rico",2004,"male","55-74 years",18.38,22874,"Silent"
"Puerto Rico",2004,"male","15-24 years",8.31,22874,"Millenials"
"Puerto Rico",2004,"female","25-34 years",2.19,22874,"Generation X"
"Puerto Rico",2004,"female","55-74 years",1.77,22874,"Silent"
"Puerto Rico",2004,"female","35-54 years",1.54,22874,"Boomers"
"Puerto Rico",2004,"female","75+ years",0.84,22874,"Silent"
"Puerto Rico",2004,"female","5-14 years",0.35,22874,"Millenials"
"Puerto Rico",2004,"female","15-24 years",0.34,22874,"Millenials"
"Puerto Rico",2004,"male","5-14 years",0.33,22874,"Millenials"
"Puerto Rico",2005,"male","75+ years",24.14,23944,"Silent"
"Puerto Rico",2005,"male","55-74 years",21.42,23944,"Silent"
"Puerto Rico",2005,"male","35-54 years",21.34,23944,"Boomers"
"Puerto Rico",2005,"male","25-34 years",14.92,23944,"Generation X"
"Puerto Rico",2005,"male","15-24 years",9.67,23944,"Millenials"
"Puerto Rico",2005,"female","55-74 years",3.79,23944,"Silent"
"Puerto Rico",2005,"female","35-54 years",3.09,23944,"Boomers"
"Puerto Rico",2005,"female","75+ years",2.49,23944,"Silent"
"Puerto Rico",2005,"female","25-34 years",2.21,23944,"Generation X"
"Puerto Rico",2005,"male","5-14 years",1.02,23944,"Millenials"
"Puerto Rico",2005,"female","15-24 years",1.02,23944,"Millenials"
"Puerto Rico",2005,"female","5-14 years",0,23944,"Millenials"
"Puerto Rico",2006,"male","75+ years",21.41,24943,"Silent"
"Puerto Rico",2006,"male","55-74 years",21.24,24943,"Silent"
"Puerto Rico",2006,"male","35-54 years",20.04,24943,"Boomers"
"Puerto Rico",2006,"male","25-34 years",13.71,24943,"Generation X"
"Puerto Rico",2006,"male","15-24 years",12.8,24943,"Millenials"
"Puerto Rico",2006,"female","35-54 years",2.33,24943,"Boomers"
"Puerto Rico",2006,"female","15-24 years",1.37,24943,"Millenials"
"Puerto Rico",2006,"female","55-74 years",0.86,24943,"Silent"
"Puerto Rico",2006,"female","75+ years",0.81,24943,"Silent"
"Puerto Rico",2006,"female","25-34 years",0.73,24943,"Generation X"
"Puerto Rico",2006,"female","5-14 years",0,24943,"Millenials"
"Puerto Rico",2006,"male","5-14 years",0,24943,"Millenials"
"Puerto Rico",2007,"male","35-54 years",21.39,25625,"Boomers"
"Puerto Rico",2007,"male","25-34 years",19.73,25625,"Generation X"
"Puerto Rico",2007,"male","75+ years",16.48,25625,"Silent"
"Puerto Rico",2007,"male","55-74 years",16.23,25625,"Silent"
"Puerto Rico",2007,"male","15-24 years",5.43,25625,"Millenials"
"Puerto Rico",2007,"female","55-74 years",3.99,25625,"Silent"
"Puerto Rico",2007,"female","35-54 years",2.92,25625,"Boomers"
"Puerto Rico",2007,"female","25-34 years",2.2,25625,"Generation X"
"Puerto Rico",2007,"female","15-24 years",2.07,25625,"Millenials"
"Puerto Rico",2007,"female","75+ years",1.6,25625,"Silent"
"Puerto Rico",2007,"male","5-14 years",1.04,25625,"Generation Z"
"Puerto Rico",2007,"female","5-14 years",0,25625,"Generation Z"
"Puerto Rico",2008,"male","75+ years",25.73,26840,"Silent"
"Puerto Rico",2008,"male","35-54 years",23.79,26840,"Boomers"
"Puerto Rico",2008,"male","55-74 years",22.31,26840,"Silent"
"Puerto Rico",2008,"male","25-34 years",14.02,26840,"Generation X"
"Puerto Rico",2008,"male","15-24 years",7.17,26840,"Millenials"
"Puerto Rico",2008,"female","55-74 years",5.07,26840,"Silent"
"Puerto Rico",2008,"female","35-54 years",3.12,26840,"Boomers"
"Puerto Rico",2008,"female","25-34 years",2.2,26840,"Generation X"
"Puerto Rico",2008,"female","15-24 years",1.74,26840,"Millenials"
"Puerto Rico",2008,"female","75+ years",1.58,26840,"Silent"
"Puerto Rico",2008,"male","5-14 years",0.35,26840,"Generation Z"
"Puerto Rico",2008,"female","5-14 years",0,26840,"Generation Z"
"Puerto Rico",2009,"male","75+ years",36.15,27661,"Silent"
"Puerto Rico",2009,"male","55-74 years",27.99,27661,"Silent"
"Puerto Rico",2009,"male","35-54 years",24.56,27661,"Boomers"
"Puerto Rico",2009,"male","25-34 years",19.34,27661,"Generation X"
"Puerto Rico",2009,"male","15-24 years",8.57,27661,"Millenials"
"Puerto Rico",2009,"female","25-34 years",2.58,27661,"Generation X"
"Puerto Rico",2009,"female","35-54 years",2.34,27661,"Boomers"
"Puerto Rico",2009,"female","55-74 years",1.96,27661,"Silent"
"Puerto Rico",2009,"female","15-24 years",1.05,27661,"Millenials"
"Puerto Rico",2009,"male","5-14 years",0.36,27661,"Generation Z"
"Puerto Rico",2009,"female","5-14 years",0,27661,"Generation Z"
"Puerto Rico",2009,"female","75+ years",0,27661,"Silent"
"Puerto Rico",2010,"male","75+ years",28,28267,"Silent"
"Puerto Rico",2010,"male","35-54 years",22,28267,"Generation X"
"Puerto Rico",2010,"male","55-74 years",20.34,28267,"Silent"
"Puerto Rico",2010,"male","25-34 years",14.85,28267,"Generation X"
"Puerto Rico",2010,"male","15-24 years",6.18,28267,"Millenials"
"Puerto Rico",2010,"female","55-74 years",4.15,28267,"Silent"
"Puerto Rico",2010,"female","35-54 years",3.89,28267,"Generation X"
"Puerto Rico",2010,"female","75+ years",1.55,28267,"Silent"
"Puerto Rico",2010,"female","25-34 years",1.48,28267,"Generation X"
"Puerto Rico",2010,"female","15-24 years",1.4,28267,"Millenials"
"Puerto Rico",2010,"female","5-14 years",0,28267,"Generation Z"
"Puerto Rico",2010,"male","5-14 years",0,28267,"Generation Z"
"Puerto Rico",2011,"male","55-74 years",20.13,28876,"Boomers"
"Puerto Rico",2011,"male","75+ years",19.54,28876,"Silent"
"Puerto Rico",2011,"male","35-54 years",17.58,28876,"Generation X"
"Puerto Rico",2011,"male","25-34 years",15.98,28876,"Millenials"
"Puerto Rico",2011,"male","15-24 years",5.53,28876,"Millenials"
"Puerto Rico",2011,"female","35-54 years",4.29,28876,"Generation X"
"Puerto Rico",2011,"female","25-34 years",2.6,28876,"Millenials"
"Puerto Rico",2011,"female","55-74 years",1.91,28876,"Boomers"
"Puerto Rico",2011,"female","15-24 years",1.06,28876,"Millenials"
"Puerto Rico",2011,"female","5-14 years",0.8,28876,"Generation Z"
"Puerto Rico",2011,"female","75+ years",0.76,28876,"Silent"
"Puerto Rico",2011,"male","5-14 years",0.37,28876,"Generation Z"
"Puerto Rico",2012,"male","55-74 years",19.87,29247,"Boomers"
"Puerto Rico",2012,"male","75+ years",19.3,29247,"Silent"
"Puerto Rico",2012,"male","35-54 years",15.57,29247,"Generation X"
"Puerto Rico",2012,"male","15-24 years",10.44,29247,"Millenials"
"Puerto Rico",2012,"male","25-34 years",9.14,29247,"Millenials"
"Puerto Rico",2012,"female","55-74 years",4.85,29247,"Boomers"
"Puerto Rico",2012,"female","35-54 years",3.12,29247,"Generation X"
"Puerto Rico",2012,"female","25-34 years",2.61,29247,"Millenials"
"Puerto Rico",2012,"male","5-14 years",0.75,29247,"Generation Z"
"Puerto Rico",2012,"female","75+ years",0.74,29247,"Silent"
"Puerto Rico",2012,"female","15-24 years",0.71,29247,"Millenials"
"Puerto Rico",2012,"female","5-14 years",0,29247,"Generation Z"
"Puerto Rico",2013,"male","75+ years",29.22,29510,"Silent"
"Puerto Rico",2013,"male","55-74 years",20.28,29510,"Boomers"
"Puerto Rico",2013,"male","35-54 years",16.37,29510,"Generation X"
"Puerto Rico",2013,"male","25-34 years",8.02,29510,"Millenials"
"Puerto Rico",2013,"male","15-24 years",6.65,29510,"Millenials"
"Puerto Rico",2013,"female","35-54 years",3.51,29510,"Generation X"
"Puerto Rico",2013,"female","25-34 years",2.62,29510,"Millenials"
"Puerto Rico",2013,"female","55-74 years",2.4,29510,"Boomers"
"Puerto Rico",2013,"female","15-24 years",0.72,29510,"Millenials"
"Puerto Rico",2013,"female","5-14 years",0.42,29510,"Generation Z"
"Puerto Rico",2013,"male","5-14 years",0.38,29510,"Generation Z"
"Puerto Rico",2013,"female","75+ years",0,29510,"Silent"
"Puerto Rico",2014,"male","55-74 years",24.24,29515,"Boomers"
"Puerto Rico",2014,"male","75+ years",16.71,29515,"Silent"
"Puerto Rico",2014,"male","35-54 years",12.16,29515,"Generation X"
"Puerto Rico",2014,"male","25-34 years",7.67,29515,"Millenials"
"Puerto Rico",2014,"male","15-24 years",7.03,29515,"Millenials"
"Puerto Rico",2014,"female","35-54 years",2.92,29515,"Generation X"
"Puerto Rico",2014,"female","55-74 years",2.63,29515,"Boomers"
"Puerto Rico",2014,"female","25-34 years",1.51,29515,"Millenials"
